@HEAD;file_name;type;looped;slot;volume;frequency;vol_variation;freq_variation;non_blocking;min_dist;max_dist;audible_dist,
hyena_contra;hyena_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_clock;hyena_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_turn;hyena_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_damage;hyena_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_rush;hyena_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_death;hyena_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_slew;hyena_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_victory;hyena_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
hyena_special;hyena_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_attack;miner_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_rush;miner_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_rare;miner_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_move;miner_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_start;miner_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_stop;miner_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_clocont;miner_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_turn;miner_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_damage;miner_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_death;miner_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_slew;miner_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
miner_victorymain;miner_victorymain.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_rare;wolf_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_attack;wolf_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_clocont;wolf_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_damage;wolf_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_death;wolf_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_turn;wolf_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_move;wolf_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_rush;wolf_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_start;wolf_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_stop;wolf_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_slew;wolf_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
wolf_transform;wolf_transform.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_attack;ent_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_rush;ent_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_rare;ent_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_cast;ent_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_clocont;ent_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_death;ent_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_turn;ent_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_move;ent_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_slew;ent_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_stop;ent_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_start;ent_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_damage;ent_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_victory;ent_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent2_special;ent2_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
ent_wasps_default;ent_wasps_default.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_attack;unicorn_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_power;unicorn_power.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_rush;unicorn_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_clock;unicorn_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_contra;unicorn_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_cursor;unicorn_cursor.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_move;unicorn_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_slew;unicorn_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_start;unicorn_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_turn;unicorn_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_damage;unicorn_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_death;unicorn_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
unicorn_victory;unicorn_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_turn;catapult_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_stop;catapult_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_start;catapult_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_slew;catapult_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_move;catapult_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_firecastblast;catapult_firecastblast.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_firecast;catapult_firecast.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_death;catapult_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_damage;catapult_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_clock;catapult_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_cast;catapult_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_attack;catapult_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
catapult_happy;catapult_happy.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_turn;skeleton_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_start;skeleton_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_slew;skeleton_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_respawn;skeleton_respawn.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_move;skeleton_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_death;skeleton_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_damage;skeleton_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_contra;skeleton_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_clock;skeleton_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_attack;skeleton_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_stop;skeleton_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_rush;skeleton_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
skeleton_rare;skeleton_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_attack;archmage_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_cast;archmage_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_clock2;archmage_clock2.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_contra;archmage_contra.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_damage;archmage_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_death;archmage_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_move;archmage_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_rare;archmage_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_rush;archmage_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_slew;archmage_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_start;archmage_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_stop;archmage_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_turn;archmage_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
archmage_special;archmage_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_attack;knight_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_clock;knight_clock.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_damage;knight_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_death;knight_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_move;knight_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_power;knight_power.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_respawn;knight_respawn.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_rush;knight_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_slew;knight_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_start;knight_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_stop;knight_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_turn;knight_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_victory;knight_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
knight_special;knight_special.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_attack;horseman_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_cast;horseman_cast.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_clocont;horseman_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_damage;horseman_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_death;horseman_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_move;horseman_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_rare;horseman_rare.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_rush;horseman_rush.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_slew;horseman_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_start;horseman_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_stop;horseman_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_turn;horseman_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_start2;horseman_start2.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_move2;horseman_move2.wav;SOUND;0;npc;1;;;;;20;1000;50,
horseman_victory;horseman_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_start;griffin_start.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_stop;griffin_stop.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_takeoff;griffin_takeoff.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_turn;griffin_turn.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_victory;griffin_victory.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_attack;griffin_attack.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_clocont;griffin_clocont.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_damage;griffin_damage.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_death;griffin_death.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_descent;griffin_descent.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_divert;griffin_divert.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_flight;griffin_flight.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_move;griffin_move.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_respawn;griffin_respawn.wav;SOUND;0;npc;1;;;;;20;1000;50,
griffin_slew;griffin_slew.wav;SOUND;0;npc;1;;;;;20;1000;50,
AltarWizTake;AltarWizTake.wav;SOUND;0;npc;1;;;;;5;100;15,
AltarWarTake;AltarWarTake.wav;SOUND;0;npc;1;;;;;5;100;15,
AltarAntTake;AltarAntTake.wav;SOUND;0;npc;1;;;;;5;100;15,
AltarClick;AltarClick.wav;SOUND;0;npc;1;;;;;5;100;15,
AltarTake;AltarTake.wav;SOUND;0;npc;1;;;;;5;100;15,
AltarIdle;AltarIdle.wav;SOUND;1;npc;1;;;;;5;100;15,
AltarWarIdle;AltarWarIdle.wav;SOUND;1;npc;1;;;;;5;100;15,
AltarAntIdle;AltarAntIdle.wav;SOUND;1;npc;1;;;;;5;100;15,
axhit;axhit1.wav;SOUND;0;npc;;;;;;5;100;15,
gurgling;underwater01.wav;SOUND;1;npc;0.3;;;;;5;200;20,
fire;fire1.wav;SOUND;1;npc;0.3;;;;;5;200;15,
mystical;tim_hole.wav;SOUND;1;npc;;;;;;5;100;15,
zombie;taunt.wav;SOUND;1;npc;;;;;;5;100;15,
graveyard;demonwind01.wav;SOUND;1;npc;;;;;;5;100;15,
steps;step.wav;SOUND;0;npc;;;;;;5;100;15,
stepf;step.wav;SOUND;0;npc;;;;;;5;100;15,
Cristall_click;Cristall_click.wav;SOUND;0;npc;1;;;;;5;100;15,
Cristall_cursor;Cristall_cursor.wav;SOUND;0;npc;1;;;;;5;100;15,
Cristall_finish;Cristall_finish.wav;SOUND;0;npc;1;;;;;5;100;15,
Cristall_take;Cristall_take.wav;SOUND;0;npc;1;;;;;5;100;15,
Ch01.1;Ch01_charge.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch01.2;Ch01_release.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch01.3;Ch01_take.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch01.4;Ch01_click.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch01.6;Ch01_finish.wav;SOUND;0;npc;1; ; ;;;5;12;15,
Ch02.1;Ch02_charge.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.2;Ch02_release.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.3;Ch02_take.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.4;Ch02_click.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.6;Ch02_finish.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.7;Ch03_release.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.8;Ch05_click.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.9;Ch03_click.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.10;Ch03_charge.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.11;Ch05_release.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.12;Ch05_charge.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch02.13;Ch04_charge.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch05_sq1;Ch05_sq1.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch05_sq2;Ch05_sq2.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch05_sq3;Ch05_sq3.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch05_sq4;Ch05_sq4.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_sq1;Ch06_sq1.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_sq2;Ch06_sq2.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_sq3;Ch06_sq3.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_sq4;Ch06_sq4.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_sq5;Ch06_sq5.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_sq6;Ch06_sq6.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_sq7;Ch06_sq7.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_sq8;Ch06_sq8.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_sq9;Ch06_sq9.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_cursor2;Ch06_cursor2.wav;SOUND;0;npc;1;;;;;5;12;15,
Ch06_cursor1;Ch06_cursor1.wav;SOUND;0;npc;1;;;;;5;12;15,
H_01;H_01st.wav;SOUND;0;npc;1;;;;;10;1000;30,
H_02;H_02st.wav;SOUND;0;npc;1;;;;;10;1000;30,
H_03;H_03st.wav;SOUND;0;npc;1;;;;;10;1000;30,
H_04;H_04st.wav;SOUND;1;npc;1;;;;;10;1000;30,
H_06;H_05st.wav;SOUND;0;npc;1;;;;;10;1000;30,
H_07;H_06st.wav;SOUND;0;npc;1;;;;;10;1000;30,
H_08;H_07st.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st1;Hrs_st1.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st3;Hrs_st3.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st4;Hrs_st4.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st1snow;Hrs_st1snow.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st2snow;Hrs_st2snow.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st1sand;Hrs_st1sand.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st2sand;Hrs_st2sand.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st1stone;Hrs_st1stone.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st2stone;Hrs_st2stone.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st1wood;Hrs_st1wood.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st2wood;Hrs_st2wood.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st1grass;Hrs_st1grass.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st2grass;Hrs_st2grass.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st1water;Hrs_st1water.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_st2water;Hrs_st2water.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_stop1water;Hrs_stop1water.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_move1water;Hrs_move1water.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_move2water;Hrs_move2water.wav;SOUND;0;npc;1;;;;;10;1000;30,
Hrs_move3water;Hrs_move3water.wav;SOUND;1;npc;1;;;;;10;1000;30,
lead_cursor;lead_cursor.wav;SOUND;0;npc;1;;;;;5;100;15,
lead_click;lead_click.wav;SOUND;0;npc;1;;;;;5;100;15,
lead_finish;lead_finish.wav;SOUND;0;npc;1;;;;;5;100;15,
lead_take;lead_take.wav;SOUND;0;npc;1;;;;;5;100;15,
Money_take;Money_take.wav;SOUND;0;npc;1;;;;;5;100;15,
Money_take2;Money_take2.wav;SOUND;0;npc;1;;;;;5;100;15,
Money_click;Money_click.wav;SOUND;0;npc;1;;;;;5;100;15,
Money_cursor;Money_cursor.wav;SOUND;0;npc;1;;;;;5;100;15,
Money_finish;Money_finish.wav;SOUND;0;npc;1;;;;;5;100;15,
fring1;fring1.wav;SOUND;0;npc;1;;;;;10;1000;30,
fring2;fring2.wav;SOUND;0;npc;1;;;;;10;1000;30,
fring3;fring3.wav;SOUND;0;npc;1;;;;;10;1000;30,
fringBoo;fringBoo.wav;SOUND;0;npc;1;;;;;10;1000;30,
frain1;frain1.wav;SOUND;0;npc;1;;;;;10;1000;30,
frain2;frain2.wav;SOUND;0;npc;1;;;;;10;1000;30,
frain3;frain3.wav;SOUND;0;npc;1;;;;;10;1000;30,
st_peasant;st_peasant.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_peasant1.wav;st_peasant1.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_priest;st_priest.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_priest1.wav;st_priest1.wav;SOUND;0;npc;1;;;;;20;1000;50,
att_archmage2;att_archmage2.wav;SOUND;0;npc;1;;;;;20;1000;50,
att_archmage1;att_archmage1.wav;SOUND;0;npc;1;;;;;20;1000;50,
att_peasant;att_peasant.wav;SOUND;0;npc;1;;;;;20;1000;50,
att_priest;att_priest.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_peasantdead;st_peasantdead.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_peasantdead1;st_peasantdead1.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_peasantdead2;st_peasantdead2.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_peasantdead3;st_peasantdead3.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_peasantvictory;st_peasantvictory.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_archmagedead;st_archmagedead.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_priestdead;st_priestdead.wav;SOUND;0;npc;1;;;;;20;1000;50,
st_priestdead2;st_priestdead2.wav;SOUND;0;npc;1;;;;;20;1000;50,
stonelad1;stonelad1.wav;SOUND;0;npc;1;;;;;20;1000;50,
stonelad2;stonelad2.wav;SOUND;0;npc;1;;;;;20;1000;50,
stonelad3;stonelad3.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt1;stoneladatt1.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt2;stoneladatt2.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt3;stoneladatt3.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt4;stoneladatt4.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt5;stoneladatt5.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt6;stoneladatt6.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt7;stoneladatt7.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt8;stoneladatt8.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt9;stoneladatt9.wav;SOUND;0;npc;1;;;;;20;1000;50,
stoneladatt10;stoneladatt10.wav;SOUND;0;npc;1;;;;;20;1000;50,
Telep1;Telep1.wav;SOUND;0;npc;1;;;;;20;1000;50,
Telep2;Telep2.wav;SOUND;0;npc;1;;;;;20;1000;50,
Mag1;Mag1.wav;SOUND;0;npc;1;;;;;20;1000;50,
Mag2;Mag2.wav;SOUND;0;npc;1;;;;;20;1000;50,
Mag3;Mag3.wav;SOUND;0;npc;1;;;;;20;1000;50,
shield1;shield1.wav;SOUND;0;npc;1;;;;;20;1000;50,
shield2;shield2.wav;SOUND;0;npc;1;;;;;20;1000;50,
shield3;shield3.wav;SOUND;0;npc;1;;;;;20;1000;50,
shield4;shield4.wav;SOUND;0;npc;1;;;;;20;1000;50,
shield5;shield5.wav;SOUND;0;npc;1;;;;;20;1000;50,
lightning1;lightning1.wav;SOUND;0;npc;0.8;;;;;20;1000;50,
activity;activity.wav;SOUND;0;npc;1;;;;;20;1000;50,
activity1;activity1.wav;SOUND;0;npc;1;;;;;20;1000;50,
Rune1;Rune1.wav;SOUND;0;npc;1;;;;;5;100;15,
Rune2;Rune2.wav;SOUND;0;npc;1;;;;;5;100;15,
Rune3;Rune3.wav;SOUND;0;npc;1;;;;;5;100;15,
Rune4;Rune4.wav;SOUND;0;npc;1;;;;;5;100;15,
Boat1;Boat1.wav;SOUND;0;npc;0.7;;;;;10;1000;30,
Boat2;Boat2.wav;SOUND;0;npc;0.5;;;;;10;1000;30,
Boat3;Boat3.wav;SOUND;0;npc;0.7;;;;;10;1000;30,
Boat4;Boat4.wav;SOUND;0;npc;0.7;;;;;10;1000;30,
Boat5;Boat5.wav;SOUND;0;npc;0.7;;;;;10;1000;30,
Boat6;Boat6.wav;SOUND;0;npc;0.7;;;;;10;1000;30,
Rage_Charge;Rage_Charge.wav;SOUND;0;npc;1;;;;;5;100;15,
Rage_Click;Rage_Click.wav;SOUND;0;npc;1;;;;;5;100;15,
Rage_Cursor;Rage_Cursor.wav;SOUND;0;npc;1;;;;;5;100;15,
Rage_Finish;Rage_Finish.wav;SOUND;0;npc;1;;;;;5;100;15;8,
Rage_Release;Rage_Release.wav;SOUND;0;npc;1;;;;;5;100;15;,
Rage_Take;Rage_Take.wav;SOUND;0;npc;1;;;;;5;100;15;,
MagicAxe1;MagicAxe1.wav;SOUND;0;npc;1;;;;;20;1000;50;,
MagicAxe2;MagicAxe2.wav;SOUND;0;npc;1;;;;;20;1000;50;,
MagicAxe3;MagicAxe3.wav;SOUND;0;npc;1;;;;;20;1000;50;,
MagicAxe4;MagicAxe4.wav;SOUND;0;npc;1;;;;;20;1000;50;,
MagicAxe5;MagicAxe5.wav;SOUND;0;npc;1;;;;;20;1000;50;,
MagicAxe6;MagicAxe6.wav;SOUND;0;npc;1;;;;;20;1000;50;,
MagicAxe2.1;MagicAxe2.1.wav;SOUND;0;npc;1;;;;;20;1000;50;,
MagicAxe2.2;MagicAxe2.2.wav;SOUND;0;npc;1;;;;;20;1000;50;,
oldaxe1;oldaxe1.wav;SOUND;0;npc;1;;;;;20;1000;50;,
oldaxe2;oldaxe2.wav;SOUND;0;npc;1;;;;;20;1000;50;,
oldaxe3;oldaxe3.wav;SOUND;0;npc;1;;;;;20;1000;50;,
oldaxe4;oldaxe4.wav;SOUND;0;npc;1;;;;;20;1000;50;,
oldaxe5;oldaxe5.wav;SOUND;0;npc;1;;;;;20;1000;50;,
oldaxe6;oldaxe6.wav;SOUND;0;npc;1;;;;;20;1000;50,
MagicSkull_1;MagicSkull_1.wav;SOUND;0;npc;1;;;;;20;1000;50,
MagicSkull_2;MagicSkull_2.wav;SOUND;0;npc;1;;;;;20;1000;50,
MagicSkull_3;MagicSkull_3.wav;SOUND;0;npc;1;;;;;20;1000;50,
MagicSkull_4;MagicSkull_4.wav;SOUND;0;npc;1;;;;;20;1000;50,
heroic_music;sacred_quest.ogg;STREAM;0;music;1;;;;1;;;,
home_music;home_lands.ogg;STREAM;0;music;1;;;;1;;;,
duel_music;duel_of_the_winds.ogg;STREAM;0;music;1;;;;1;;;,
arena_music;dungeon.ogg;STREAM;0;music;1;;;;1;;;,
menu_music;the_legend.ogg;STREAM;0;music;1;;;;1;;;,
sturm_music;siege.ogg;STREAM;0;music;1;;;;1;;;,
battle_of_minds;battle_of_minds.ogg;STREAM;0;music;1;;;;1;;;,
battle_music_01;in_the_heart_of_battle.ogg;STREAM;0;music;1;;;;1;;;,
battle_music_02;golem_attack.ogg;STREAM;0;music;1;;;;1;;;,
necros_music;grounds_of_the_darkness.ogg;STREAM;0;music;1;;;;1;;;,
water_music;to_the_horizon.ogg;STREAM;0;music;1;;;;1;;;,
dwarf_mine_music;gnome_mines.ogg;STREAM;0;music;1;;;;1,
quite_music;journey.ogg;STREAM;0;music;1;;;;1,
glory_music;glory_ride.ogg;STREAM;0;music;1;;;;1,
feat_of_arms;feat_of_arms.ogg;STREAM;0;music;1;;;;1,
dragon;dragon_pass.ogg;STREAM;0;music;1;;;;1,
credits_music;under_the_shadow_of_the_oak.ogg;SOUND;1;music;1;;;;1,
campaign;campaign.ogg;STREAM;1;music;1;;;;1,
dark_eclipse;dark_eclipse.ogg;STREAM;1;music;1;;;;1,
hammer_of_the_chaos;hammer_of_the_chaos.ogg;STREAM;1;music;1;;;;1,
knight;knight.ogg;STREAM;1;music;1;;;;1,
mountain_of_the_dwarf_king;mountain_of_the_dwarf_king.ogg;STREAM;1;music;1;;;;1,
mushroom_cave;mushroom_cave.ogg;STREAM;1;music;1;;;;1,
spider_cave;spider_cave.ogg;STREAM;1;music;1;;;;1,
temple_of_eternity;temple_of_eternity.ogg;STREAM;1;music;1;;;;1,
turtle_bog;turtle_bog.ogg;STREAM;1;music;1;;;;1,
under_the_shadow_of_the_oak;under_the_shadow_of_the_oak.ogg;STREAM;1;music;1;;;;1,
valley_of_a_thousand_rivers;valley_of_a_thousand_rivers.ogg;STREAM;1;music;1;;;;1;;;,
warlord_horn;warlord_horn.ogg;STREAM;1;music;1;;;;1;;;,
